product_group_name,product_name,brand,item_number,manufacturer_number,category_hierarchy,product_group_url,Quantity,price_per_unit,availability,group_description,unit_size,specifications,image_urls,scraped_at,extraction_method,validation_status,validation_notes
Surgical blades,Surgical Blades carbon steel #12B 100/box,Queens Surgical,3440325,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,1,$20.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#12B"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.095981,css-selector,valid,
Surgical blades,Surgical Blades carbon steel #12B 100/box,Queens Surgical,3440325,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,3,$19.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#12B"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.095981,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades carbon steel #25 100/box,Integra Miltex,3271687,4-125,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$51.99,Special order,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#25"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.096038,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades carbon steel #25 100/box,Integra Miltex,3271687,4-125,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$50.99,Special order,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#25"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.096038,css-selector,valid,
Surgical blades,Surgical Blades carbon steel #15C 100/box,Queens Surgical,3440329,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,1,$20.49,Backorder,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#15C"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.099452,css-selector,valid,
Surgical blades,Surgical Blades carbon steel #15C 100/box,Queens Surgical,3440329,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,3,$19.49,Backorder,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#15C"", ""Material"": ""Carbon steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.099452,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #10 100/box,Integra Miltex,3271504,4-310,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$51.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#10"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.099509,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #10 100/box,Integra Miltex,3271504,4-310,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$50.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#10"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.099509,css-selector,valid,
Surgical blades,Surgical blades stainless steel #11 100/box,Queens Surgical,3440209,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,1,$20.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#11"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.104614,css-selector,valid,
Surgical blades,Surgical blades stainless steel #11 100/box,Queens Surgical,3440209,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,3,$19.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#11"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.104614,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #11 100/box,Integra Miltex,3271513,4-311,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$51.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#11"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.104670,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #11 100/box,Integra Miltex,3271513,4-311,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$50.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#11"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.104670,css-selector,valid,
Surgical blades,Surgical blades stainless steel #12 100/box,Queens Surgical,3440212,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,1,$20.49,Backorder,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#12"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.108928,css-selector,valid,
Surgical blades,Surgical blades stainless steel #12 100/box,Queens Surgical,3440212,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,3,$19.49,Backorder,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#12"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.108928,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #12 100/box,Integra Miltex,3271523,4-312,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$77.49,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#12"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.108984,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #12 100/box,Integra Miltex,3271523,4-312,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$76.49,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#12"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.108984,css-selector,valid,
Surgical blades,Surgical blades stainless steel #15 100/box,Queens Surgical,3440217,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,1,$20.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#15"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.112141,css-selector,valid,
Surgical blades,Surgical blades stainless steel #15 100/box,Queens Surgical,3440217,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,3,$19.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#15"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.112141,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #12B 100/box,Integra Miltex,3271527,4-312B,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$124.49,Backorder,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#12B"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.112198,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #12B 100/box,Integra Miltex,3271527,4-312B,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$122.49,Backorder,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#12B"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.112198,css-selector,valid,
Surgical blades,Surgical blades stainless steel #12B 100/box,Queens Surgical,3440231,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,1,$20.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#12B"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.117694,css-selector,valid,
Surgical blades,Surgical blades stainless steel #12B 100/box,Queens Surgical,3440231,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,3,$19.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#12B"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.117694,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #15 100/box,Integra Miltex,3271535,4-315,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$51.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#15"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.117750,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #15 100/box,Integra Miltex,3271535,4-315,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$50.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#15"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.117750,css-selector,valid,
Surgical blades,Surgical blades stainless steel #15C 100/box,Queens Surgical,3440236,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,1,$20.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#15C"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.126764,css-selector,valid,
Surgical blades,Surgical blades stainless steel #15C 100/box,Queens Surgical,3440236,-,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades,3,$19.49,In stock,"Box of 100 single-use blades, in sterile foil packs.",100/box,"{""Shape"": ""#15C"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg,2026-03-17T19:42:30.126764,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #15C 100/box,Integra Miltex,3271541,4-315C,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$124.49,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#15C"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.126821,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #15C 100/box,Integra Miltex,3271541,4-315C,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$122.49,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#15C"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.126821,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #21 100/box,Integra Miltex,3271567,4-321,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$51.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#21"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.130119,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #21 100/box,Integra Miltex,3271567,4-321,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$50.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#21"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.130119,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #22 100/box,Integra Miltex,3271578,4-322,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$51.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#22"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.134688,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #22 100/box,Integra Miltex,3271578,4-322,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$50.99,In stock,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#22"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.134688,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #23 100/box,Integra Miltex,3271586,4-323,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$77.49,Direct from manufacturer,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#23"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.137877,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #23 100/box,Integra Miltex,3271586,4-323,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$76.49,Direct from manufacturer,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#23"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.137877,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #25 100/box,Integra Miltex,3271590,4-325,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,1,$51.99,Backorder,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#25"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.142923,css-selector,valid,
Surgical blades - Integra Miltex,Surgical Blades stainless steel #25 100/box,Integra Miltex,3271590,4-325,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blades-integra-miltex,3,$50.99,Backorder,"Box of 100 sterile single-use blades, in individual foil packs.",100/box,"{""Shape"": ""#25"", ""Material"": ""Stainless steel""}",https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg,2026-03-17T19:42:30.142923,css-selector,valid,
Surgical blade handles - Bard-Parker (BD),Surgical Blade Handles #3 (for blades 10-15) 1/pk,Bard-Parker,3381337,371030,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blade-handles-bard-parker-bd,1,$32.59,In stock,"Stainless steel. Handles are intended to be used for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",1/pkg,"{""Shape"": ""#3"", ""Compatibility"": ""Blades #10-15""}",https://www.safcodental.com/media/catalog/product/p/f/pflma.jpg,2026-03-17T19:42:31.504449,css-selector,valid,
Surgical blade handles - Bard-Parker (BD),Surgical Blade Handles #3 (for blades 10-15) 1/pk,Bard-Parker,3381337,371030,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blade-handles-bard-parker-bd,5,$31.59,In stock,"Stainless steel. Handles are intended to be used for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",1/pkg,"{""Shape"": ""#3"", ""Compatibility"": ""Blades #10-15""}",https://www.safcodental.com/media/catalog/product/p/f/pflma.jpg,2026-03-17T19:42:31.504449,css-selector,valid,
Surgical blade handles - Bard-Parker (BD),Surgical Blade Handles #4 (for blades 20-25) 1/pk,Bard-Parker,3381340,371040,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blade-handles-bard-parker-bd,1,$34.99,In stock,"Stainless steel. Handles are intended to be used for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",1/pkg,"{""Shape"": ""#4"", ""Compatibility"": ""Blades #20-25""}",https://www.safcodental.com/media/catalog/product/p/f/pflma.jpg,2026-03-17T19:42:31.508647,css-selector,valid,
Surgical blade handles - Bard-Parker (BD),Surgical Blade Handles #4 (for blades 20-25) 1/pk,Bard-Parker,3381340,371040,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/surgical-blade-handles-bard-parker-bd,5,$33.99,In stock,"Stainless steel. Handles are intended to be used for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut.",1/pkg,"{""Shape"": ""#4"", ""Compatibility"": ""Blades #20-25""}",https://www.safcodental.com/media/catalog/product/p/f/pflma.jpg,2026-03-17T19:42:31.508647,css-selector,valid,
"Myco Medical Glassvan® Microsurgical Blades, Carbon Steel","Glassvan® surgical blade mini carbon steel #6700, 12/box",Myco Medical,7570001,2002-67,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/myco-medical-glassvan-reg-microsurgical-blades-carbon-steel,1,$8.49,Backorder,GLASSVAN® surgical blades have been trusted by users around the world for more than 25 years.,12/box,"{""Shape"": ""#6700"", ""Material"": ""Carbon steel"", ""Type"": ""Mini""}",https://www.safcodental.com/media/catalog/product/p/f/pflqt.jpg,2026-03-17T19:42:33.301142,css-selector,valid,
"Myco Medical Glassvan® Microsurgical Blades, Carbon Steel","Glassvan® surgical blade mini carbon steel #6400, 12/box",Myco Medical,7570025,2002-64,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/myco-medical-glassvan-reg-microsurgical-blades-carbon-steel,1,$8.49,In stock,GLASSVAN® surgical blades have been trusted by users around the world for more than 25 years.,12/box,"{""Shape"": ""#6400"", ""Material"": ""Carbon steel"", ""Type"": ""Mini""}",https://www.safcodental.com/media/catalog/product/p/f/pflqt.jpg,2026-03-17T19:42:33.306127,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Blade Holder #7 mini (#7 SatinSteel Colours handle),Hu-Friedy,3929442,10-130-70,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,1,$58.99,In stock,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#7 mini"", ""Style"": ""SatinSteel Colours""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.510722,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Blade Holder #7 mini (#7 SatinSteel Colours handle),Hu-Friedy,3929442,10-130-70,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,4,$58.49,In stock,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#7 mini"", ""Style"": ""SatinSteel Colours""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.510722,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Blade Holder #7 mini (#7 SatinSteel Colours handle),Hu-Friedy,3929442,10-130-70,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,8,$57.99,In stock,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#7 mini"", ""Style"": ""SatinSteel Colours""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.510722,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #5 round,Hu-Friedy,3920389,10-130-05A,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,1,$95.49,Direct from manufacturer,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#5"", ""Style"": ""Round""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.515417,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #5 round,Hu-Friedy,3920389,10-130-05A,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,4,$94.99,Direct from manufacturer,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#5"", ""Style"": ""Round""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.515417,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #5 round,Hu-Friedy,3920389,10-130-05A,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,8,$94.49,Direct from manufacturer,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#5"", ""Style"": ""Round""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.515417,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #5 round European style,Hu-Friedy,3921896,10-130-05E,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,1,$95.49,In stock,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#5"", ""Style"": ""Round European""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.520025,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #5 round European style,Hu-Friedy,3921896,10-130-05E,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,4,$94.99,In stock,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#5"", ""Style"": ""Round European""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.520025,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #5 round European style,Hu-Friedy,3921896,10-130-05E,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,8,$94.49,In stock,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#5"", ""Style"": ""Round European""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.520025,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #3 flat,Hu-Friedy,3928908,10-130-03,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,1,$37.99,In stock,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#3"", ""Style"": ""Flat""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.523057,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #3 flat,Hu-Friedy,3928908,10-130-03,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,4,$37.49,In stock,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#3"", ""Style"": ""Flat""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.523057,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #3 flat,Hu-Friedy,3928908,10-130-03,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,8,$36.99,In stock,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#3"", ""Style"": ""Flat""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.523057,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #5 round straight,Hu-Friedy,3928914,10-130-05,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,1,$95.49,Special order,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#5"", ""Style"": ""Round straight""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.526204,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #5 round straight,Hu-Friedy,3928914,10-130-05,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,4,$94.99,Special order,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#5"", ""Style"": ""Round straight""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.526204,css-selector,valid,
Scalpel Handles - Hu-Friedy,Scalpel Handle #5 round straight,Hu-Friedy,3928914,10-130-05,Dental Supplies / Sutures & surgical products / Surgical blades and scalpels,https://www.safcodental.com/product/scalpel-handles-hu-friedy,8,$94.49,Special order,The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions.,1,"{""Shape"": ""#5"", ""Style"": ""Round straight""}",https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg,2026-03-17T19:42:33.526204,css-selector,valid,
